timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503866.46,0.957234,-1.385243,-0.028597,-0.164214,-0.366395,0.018888,0.150840,0.982834,-0.106227,-0.068824,-0.007752,0.055445,17.904114,37.200623,10.908813,,,,,,
1478503866.48,0.966494,-1.386562,-0.011525,-0.165481,-0.380255,0.043385,0.150750,0.983077,-0.104089,-0.059121,0.027864,0.054238,17.828308,37.201294,10.533203,,,,,,
1478503866.50,0.975061,-1.387776,0.004561,-0.152478,-0.353683,0.023191,0.150648,0.983299,-0.102123,-0.035414,0.023919,0.051373,17.828308,37.201294,10.533203,,,,,,
1478503866.52,0.983525,-1.389311,0.020299,-0.172682,-0.356794,0.015633,0.150250,0.983577,-0.100008,-0.022687,0.012502,0.048876,18.278259,36.975708,10.761719,,,,,,
1478503866.54,1.001216,-1.392429,0.045747,-0.203851,-0.395002,0.036806,0.149413,0.984135,-0.095681,0.003373,-0.024601,0.065682,17.904358,37.200439,11.058838,,,,,,
1478503866.56,1.028100,-1.393863,0.081246,-0.218343,-0.442926,0.111316,0.150722,0.984388,-0.090900,0.015538,-0.000730,0.059681,17.829163,37.125549,11.058350,,,,,,
1478503866.58,1.050097,-1.393827,0.113172,-0.256075,-0.483290,0.160137,0.152716,0.984382,-0.087581,0.025369,0.043801,0.062297,18.954041,37.049988,11.066772,,,,,,
1478503866.60,1.077713,-1.393656,0.150738,-0.251769,-0.479041,0.154832,0.155224,0.984352,-0.083410,0.013050,0.034615,0.033194,18.954041,37.049988,11.066772,,,,,,
1478503866.62,1.099499,-1.393906,0.183083,-0.272886,-0.527776,0.097307,0.156785,0.984396,-0.079898,-0.006150,-0.013509,0.021395,19.403625,36.974915,10.920166,,,,,,
1478503866.64,1.122474,-1.395929,0.218136,-0.349457,-0.617768,0.025702,0.156785,0.984750,-0.075411,-0.036622,-0.079278,0.031375,19.328369,36.824890,10.994751,,,,,,
